 #revent pip_E pip_th pip_phi pip_phiH pip_pT pip_z pip_Mx pip_xF pip_etaCM pip_etaBF pim_E pim_th pim_phi pim_phiH pim_pT pim_z pim_Mx pim_xF pim_etaCM pim_etaBF phiH_rad pT phiR1 phiR2
 6595 3.6044049 0.0737873 0.8506908 2.0064587 0.1228081 0.4221654 3.0754830 0.3930592 2.1436247 -0.846897 1.0639821 0.3816345 0.6463521 2.4168373 0.3524645 0.1246187 3.5765519 0.0341597 0.1783501 1.1183770 2.3118757 0.4676460 5.7599290 5.6037053
 6600 1.4418675 0.3178707 -0.290794 1.1170892 0.1980441 0.5625749 1.5212186 0.4256835 1.3754138 -0.900408 0.5602270 0.6205518 -1.411640 5.1959013 0.3560228 0.2185843 1.6823583 -0.059650 -0.163698 0.6387038 5.7851315 0.2872065 1.7290448 1.9010934
 6618 0.3169091 1.0715937 1.4580612 4.9339533 0.2532181 0.0455646 2.8011606 -0.227276 -1.079527 1.6701343 6.2714171 0.1308063 0.0017119 5.0926830 0.2291153 0.9016943 1.3303939 0.8246924 2.3300786 -1.739471 5.0093436 0.4808165 4.0035034 4.9263846
 6610 0.5242019 0.3502224 -0.330141 0.8887955 0.2232987 0.1002762 1.8307234 -0.104469 -0.411492 0.1803093 0.3578305 1.0101269 1.4160762 3.3856527 0.2151387 0.0684505 1.7453552 -0.233465 -0.860822 0.6296397 2.0815621 0.1391181 0.5726444 0.5095026
 6644 0.4845839 0.8214083 0.7377160 3.2367982 0.2679857 0.1229912 2.3534636 -0.035974 -0.158578 0.9763579 0.4263269 1.6919895 -1.552289 4.0585435 0.4028201 0.1082052 1.7404355 -0.483909 -1.204837 2.0226168 3.7350192 0.6173300 1.6446079 1.5361279
 6624 0.9131022 0.4405686 0.0611058 1.2349185 0.4057699 0.1559994 2.8167518 0.0076950 0.0293616 1.0160578 0.3321375 0.7621545 1.4431034 2.8158276 0.1818423 0.0567442 3.0157059 -0.064113 -0.443312 1.4887323 1.6579043 0.4429711 0.8153153 0.3520343
 6643 0.2120503 2.4684680 0.3637106 5.9139534 0.0490705 0.0769038 1.3828051 -0.550524 -2.069017 2.4019215 1.5227426 0.5479888 0.6470202 3.4476316 0.2732096 0.5522497 1.4943656 0.3991664 1.1158126 -0.782908 3.5774775 0.2369030 0.2078856 6.2071893
 6648 0.8419140 0.0593053 1.2631836 6.0872341 0.2270465 0.2602380 1.9938614 0.1544509 0.6337632 -0.115942 0.6244032 0.9744553 0.1577375 3.1554293 0.3809966 0.1930048 1.8841714 -0.065377 -0.187152 0.7049729 3.4445884 0.1658117 6.2187730 6.2328446
 6634 0.4389754 0.9829634 0.0496844 4.1353536 0.3135675 0.0792130 2.3450250 -0.197289 -0.741775 1.1033908 1.7491577 0.2490117 -0.043066 4.9080221 0.3045452 0.3156351 2.3134548 0.2315251 0.8642468 -0.502631 4.5157507 0.5725655 2.9867596 3.9320817
 6637 2.2736692 0.2544672 0.2421765 4.7796636 0.3898204 0.3396028 2.2159425 0.2347447 0.7283484 -0.623932 0.3400228 0.9422359 -0.411017 0.0851121 0.2818980 0.0507869 2.1252420 -0.363817 -1.259928 1.3643449 5.4118586 0.4769770 4.1597188 3.4298718
 6631 1.0901070 0.3688947 0.4793645 0.3271450 0.5504447 0.2367871 2.2389208 -0.002174 -0.005500 0.8487267 0.1815479 1.3075721 -0.630830 2.4642647 0.1066833 0.0394348 2.5879264 -0.147020 -1.017406 1.8606323 0.5076937 0.5013549 0.1800652 6.0665536
 6653 0.2047522 1.4637718 -0.506902 4.4257737 0.1468046 0.0773911 1.9028143 -0.192003 -0.915696 1.5809006 0.4800754 1.2514612 -0.772588 0.9156225 0.4547775 0.1814562 1.3576752 -0.457773 -0.926721 1.5919264 0.7507261 0.3222016 4.1463601 4.2157054
 6629 1.0042241 0.5976356 0.8293869 3.3290959 0.5152925 0.1149314 3.3989387 -0.077482 -0.286141 1.4885571 0.8518198 0.2469993 1.3926842 0.6133397 0.2395665 0.0974890 3.7022602 0.0359622 0.2563948 0.9460202 3.0075858 0.3131677 3.4632082 3.478988
 6663 0.3484911 0.6991277 -1.421328 1.0392273 0.2317282 0.1307733 1.9283129 -0.078587 -0.318282 1.0065237 0.3684610 0.8035557 -0.585290 5.4947815 0.2858035 0.1382671 1.8394817 -0.150247 -0.504639 1.1928806 6.2739468 0.3189588 1.7766228 1.7554169
 6649 0.2613087 0.9599284 1.2908265 2.8581335 0.1404671 0.0925725 2.0795631 -0.052531 -0.299512 1.0190385 0.8728364 0.4093929 0.3305101 1.2882190 0.3300879 0.3092153 1.8585519 0.1486910 0.4591805 0.2603455 1.6904154 0.3588466 4.0273448 3.4715095
 6662 2.1641871 0.2545281 -0.620548 2.5967711 0.2946320 0.3400528 2.7048941 0.2811293 1.1589275 -0.298307 1.7482765 0.2562281 0.2447040 4.1521078 0.2859943 0.2747019 2.8154552 0.2149201 0.9670100 -0.106389 3.3597923 0.4137713 1.8187504 1.7109109
 6652 1.0594582 0.1664833 -0.180829 5.3206666 0.2045676 0.2111954 2.6543105 0.1524185 0.8281407 0.0792167 0.6999654 0.9184123 -0.428358 4.3141148 0.5147911 0.1395331 2.3235585 -0.198168 -0.533421 1.4407784 4.5842765 0.6476820 0.7694692 0.9199526
 6651 3.3723366 0.3441239 1.1702939 2.5345000 0.4571251 0.8561537 1.2124404 0.7032145 1.4160286 -0.697569 0.4015178 0.7099969 1.1461586 6.0757714 0.3012829 0.1019355 2.2143427 -0.157374 -0.589824 1.3082833 1.9561545 0.2144643 2.6927440 2.8739862
 6672 0.7028255 0.7185903 1.1262823 3.7185449 0.3652942 0.1766324 2.3110656 -0.000658 -0.002298 0.9552688 0.3255187 1.7223629 -1.153934 1.3475335 0.2884922 0.0818085 1.9517958 -0.432143 -1.370217 2.3231873 2.8149788 0.2558115 4.0562295 4.2091617
 6640 0.5786286 0.4004986 -1.404220 1.2909975 0.1620972 0.1691107 1.8725285 0.0607356 0.2943874 -0.200454 1.4219429 0.5575052 -0.520305 3.4026815 0.2668169 0.4155788 1.6310543 0.2841912 0.8762496 -0.782316 2.7541621 0.2300609 0.6387519 0.8874751
 6668 0.2635572 0.7204447 -1.187897 2.8525161 0.0886731 0.0802793 2.1145200 -0.026534 -0.182272 0.5801385 0.6162467 0.9914704 -1.508042 2.4981005 0.3957551 0.1877082 1.8001192 -0.108209 -0.290461 0.6883273 2.5622685 0.4799048 5.5415641 5.2964111
 6666 0.8060573 0.5036463 0.6775942 4.6617537 0.3715915 0.1307151 2.9454187 -0.010414 -0.044144 1.1279504 0.4573744 0.6954490 0.9827937 4.8949795 0.2833739 0.0741706 2.9983921 -0.090318 -0.464347 1.5481530 4.7625901 0.6505981 4.06253 2.3104685
 6669 0.6610959 0.7939503 0.1218248 3.4810596 0.3660660 0.1036450 2.3920286 -0.135206 -0.476110 0.6916900 0.3076476 0.4529990 1.3796118 5.0628418 0.1276201 0.0482322 2.6440274 -0.072135 -0.522202 0.7377818 3.8176853 0.3863481 3.1468060 2.8420578
 6675 2.8633823 0.3529295 -1.341176 4.4128137 0.4898125 0.7342285 1.3944556 0.5694199 1.1444207 -0.630150 0.4853870 1.1455112 -0.544631 1.1892873 0.4383662 0.1244629 1.7240706 -0.393793 -0.937077 1.4513485 5.0086102 0.0639382 4.3741187 4.3439193
 6700 0.1976886 2.8584414 -1.552895 3.1003075 0.0589330 0.0391131 2.3519721 -0.387779 -2.065145 3.0077655 0.2246863 0.9053425 0.3370496 1.7070732 0.1352005 0.0444547 2.7724438 -0.105631 -0.751345 1.6939647 2.0861723 0.1567386 4.4135495 4.3578817
 6690 0.5936841 0.9389910 -1.472495 2.0492013 0.4246385 0.1712047 2.0320099 -0.125073 -0.350485 1.2453837 0.4767575 0.7996993 -1.449059 5.4986042 0.3681193 0.1374858 2.0700529 -0.160933 -0.501308 1.3962068 1.0630962 0.1337479 2.1920468 2.2090378
 6694 0.4770394 0.9146120 1.4649056 4.9287079 0.3695892 0.1875099 1.6188548 -0.176273 -0.454349 0.9406604 0.4234882 0.9016930 -0.393000 2.6464007 0.2181836 0.1664605 1.8354534 -0.003291 -0.013388 0.4997000 4.2997129 0.2808737 5.2408682 5.2664191
 6692 1.9013501 0.4915618 0.0069272 3.1534429 0.4842524 0.5895586 1.6001655 0.4122750 0.8864734 -0.047985 0.2876418 1.3307185 -0.696415 5.6086295 0.2510550 0.0891901 1.9463132 -0.298060 -1.064691 1.9031794 3.6551726 0.3308274 2.9230880 2.6167861
 6705 0.2511761 2.0767626 0.7819138 1.7541300 0.1851200 0.0653909 2.0224304 -0.401940 -1.582755 2.5377502 3.0458815 0.1774529 0.2689137 5.3185265 0.5940386 0.7929622 1.3107439 0.6162014 1.1133701 -0.158375 5.4952949 0.4319503 2.0776902 1.8413789
 6708 1.8508231 0.2646425 -0.504885 1.9086421 0.1912076 0.4954641 1.9474491 0.4125347 1.5633914 -0.729029 0.8493906 0.2101924 1.2825174 5.4079512 0.2245678 0.2273813 2.2787618 0.1413525 0.6529239 0.1814375 0.0990110 0.0809295 2.1020050 2.1665344
 6714 0.1973181 1.5270390 1.3881821 0.9315686 0.1390914 0.0482261 2.3320007 -0.235843 -1.268665 2.1344242 0.4359736 0.5018070 0.6353466 3.4190311 0.1274046 0.1065554 2.5373034 0.0363679 0.2603285 0.6054302 2.0467456 0.0863281 0.6193798 0.7439944
 6693 3.8018386 0.3562674 1.4515802 3.7018762 0.8351319 0.7333351 1.4659008 0.5412387 0.8669644 0.0712029 1.1666470 0.4254689 1.5440188 0.3308578 0.6187852 0.2250340 2.3470977 -0.040101 -0.096742 1.0349098 4.2460391 0.2718245 3.6043065 3.5394675
 6702 0.7767769 0.4646954 -0.385603 5.2023648 0.3766465 0.1389521 2.7358599 -0.018982 -0.074705 0.9947916 0.5980185 0.2466349 0.6921228 6.1216193 0.2178585 0.1069753 2.8953940 0.0209664 0.1278676 0.7922180 5.5305472 0.5374422 4.5860177 4.3705679
 6713 1.7558348 0.1260052 -0.868432 5.7278693 0.4086892 0.4628851 1.9030331 0.3289021 0.8744931 -0.138642 0.4454319 0.6777648 0.2421440 2.2421757 0.2084310 0.1174278 2.3404156 -0.005651 -0.029290 0.7651415 6.0474529 0.2238098 5.6121475 5.4975639
 6726 0.2537620 1.6624717 0.5678922 6.1780117 0.2023690 0.0642906 2.0347798 -0.378302 -1.466760 2.2580192 2.6510622 0.2215101 0.9776914 4.7027094 0.1768622 0.6716472 1.6894410 0.5773761 1.9428293 -1.151570 5.5014090 0.2811741 0.6540961 6.2617559
 6710 0.4163678 1.0176037 -0.393915 2.4896971 0.2879057 0.0840323 2.2986368 -0.164417 -0.651217 1.0492612 4.2937936 0.2300126 0.1783725 5.4012747 0.0272762 0.8665836 1.2953336 0.7683495 2.6911082 -2.293064 2.5134874 0.2614204 2.4699237 2.4876209
 6719 0.4061712 1.9695588 0.4986428 3.0150919 0.3743342 0.0896929 1.6178310 -0.598382 -1.479649 2.1548819 0.6467376 0.5292331 1.1245431 3.8870252 0.2216823 0.1428161 2.4986246 0.0487082 0.2556388 0.4195940 3.3323034 0.5440987 2.3829339 2.6569410
 6727 0.6488271 0.8056062 -0.732457 2.2891177 0.3792405 0.1941760 2.0633120 -0.025440 -0.078721 0.9294463 1.2173470 0.4236622 0.2649818 3.7787904 0.2649002 0.3643183 2.0145859 0.2630437 0.9500941 -0.099368 2.8717297 0.4798720 1.6533563 1.9236928
 6715 0.6568573 0.4590608 -1.420445 0.3395741 0.4067962 0.1498449 2.1244972 -0.115802 -0.346373 0.8139613 1.0642626 0.6346878 -1.038107 4.3575296 0.5137323 0.2427839 2.0280595 -0.006633 -0.016350 0.4839385 5.2471192 0.4023990 0.8321337 0.7197427
 6737 0.5266675 0.7719105 -0.101241 3.9462864 0.2474495 0.1813692 1.9114354 0.0202272 0.0786778 0.3908078 0.4586410 0.7318900 0.2203035 0.6507948 0.3617682 0.1579428 1.7114435 -0.204129 -0.553635 1.0231211 0.3378899 0.1232265 3.8548700 3.8498014
 6671 0.6337653 0.6245488 0.1645119 1.7237280 0.3321249 0.1232247 2.5065736 -0.051854 -0.207046 0.8059077 1.1400378 0.5247850 -1.425281 3.7627004 0.3911187 0.2216606 2.4295902 0.0860436 0.2958464 0.3030151 2.8750957 0.3821563 1.1223028 1.3000560
 6730 0.5832586 0.0922123 0.3259955 5.7511879 0.0819707 0.0781037 3.5511041 0.0455963 0.5044623 0.7858272 4.5845804 0.2572162 1.2372995 3.1257364 0.8544732 0.6139180 2.1688614 0.4760005 0.9003295 0.3899601 3.1773410 0.7842258 6.223653 6.0462507
 6736 0.4756370 0.3596399 1.4693866 1.8501847 0.1438300 0.0618344 3.4372080 0.0001247 0.0011328 0.8708324 0.2963893 1.0766619 -0.556066 0.0697922 0.2409218 0.0385316 3.1220814 -0.217692 -1.151368 2.0233342 0.6578551 0.2535957 2.7323265 2.8856809
 6724 1.5582025 0.3052356 -1.118559 1.1784792 0.3989155 0.5915697 1.4916849 0.4054702 0.9289160 -0.213698 0.3137028 0.4166129 -0.650010 6.0076983 0.1790822 0.1190969 1.9869357 -0.041500 -0.202155 0.9173737 0.7777176 0.4559145 1.6182348 2.4267695
 6741 0.5222412 0.9058648 0.8377372 0.6537521 0.4411615 0.1321694 1.9993036 -0.269655 -0.714113 1.4945380 0.6753914 0.3444134 -0.666271 1.7449408 0.1560180 0.1709288 2.4040353 0.1044408 0.6234357 0.1569884 0.9172171 0.5314931 0.2950367 0.3829333
 6740 4.6485476 0.1671410 0.6780745 3.7734017 0.3191949 0.6866392 2.0549946 0.6206305 1.8485361 -0.871352 0.5459762 1.0169889 0.9750711 3.7238419 0.4220818 0.0806464 2.8370846 -0.217310 -0.770983 1.7481675 3.7451816 0.7410543 0.4303216 0.5774208
 6743 1.3271021 0.7371705 -0.202480 4.3158453 0.6501784 0.4766739 1.2602453 0.0864055 0.1354999 0.1807017 0.9240187 0.3940789 -1.562527 1.3654584 0.2074717 0.3318928 1.7305063 0.2130719 0.8023778 -0.486176 4.2277653 0.4482246 4.3619888 4.3758421
 6747 2.6890747 0.1420510 1.2593598 0.0338413 0.5517503 0.2774412 2.9382887 0.1634881 0.5024018 -0.131275 1.0601525 0.3028309 -0.467357 4.8139358 0.3132374 0.1093796 3.2883993 0.0117304 0.0623326 0.3087936 5.8176722 0.6526338 0.5661622 1.0437224
 6725 1.9718546 0.0768604 0.4559486 5.8208360 0.3333707 0.2873618 2.7599519 0.2179262 0.8808181 -0.257664 0.5931064 0.5827591 0.5032713 1.5795542 0.3093820 0.0864344 2.9360034 -0.071748 -0.343503 0.9666570 0.4977829 0.3364949 5.2938614 4.9677871
 6764 0.1786601 2.0580257 -0.576460 2.8039344 0.1091675 0.0603488 1.9221812 -0.250597 -1.256432 1.8381521 1.4266128 0.1761349 0.7256742 5.6516736 0.3368600 0.4818891 1.6808125 0.3332867 0.9116652 -0.329945 5.5164314 0.2345131 2.5816023 2.7224081
 6732 3.4239771 0.3754686 -1.437928 3.9856288 1.1330033 0.3560897 2.5661946 0.0729820 0.1262357 0.6139601 0.7688061 0.1942963 0.1804662 2.1229820 0.1208631 0.0799549 3.7512725 0.0453111 0.4684902 0.2717056 3.8806174 1.1043106 4.0844278 4.3663799
 6763 1.0653480 0.4288973 -1.370007 2.8649386 0.1549675 0.3811222 1.8516373 0.2886191 1.2355135 -0.536212 0.2669916 1.0912692 -0.805360 3.7077751 0.1698487 0.0955147 2.0255001 -0.086720 -0.435024 1.1343259 3.3068916 0.2964605 1.6137133 0.7648563
 6753 2.2057075 0.1300376 -0.332607 5.3049226 0.1828500 0.4569882 2.2577377 0.3964406 1.6699551 -0.718705 0.7942241 0.2891569 0.0466656 4.6408303 0.1804355 0.1645508 2.6864391 0.1047443 0.6383125 0.3129373 4.9751684 0.3434432 0.2412144 1.1935467
 6771 0.2009812 0.7984027 -0.758082 0.8031967 0.1137259 0.0417477 2.7066393 -0.109464 -0.807748 1.7182214 0.5082003 0.5284240 0.6495085 5.6253056 0.2953723 0.1055630 2.5985023 -0.061490 -0.274709 1.1851826 5.9772450 0.3279252 2.1035892 1.6583991
 6754 1.7120710 0.2591301 -0.927706 1.3634186 0.1890652 0.3566891 2.1091951 0.2876377 1.2412029 -0.957436 0.5171811 0.7880299 0.5585392 4.4562141 0.3164573 0.1077484 2.1755953 -0.131603 -0.474822 0.7585890 4.3840750 0.1279481 1.3328704 1.3220801
 6786 0.4176795 0.4704181 0.5607973 1.1673050 0.1890367 0.1595609 1.9248732 0.0218183 0.1005892 0.4758501 1.0280861 0.4685227 -1.341373 2.8172984 0.1505284 0.3927470 1.7589075 0.2913954 1.2169445 -0.640505 1.8701514 0.2321448 0.5258858 0.8626476
 6791 2.1546351 0.1796624 0.0567689 5.9023442 0.0891668 0.6098714 1.7499110 0.5210500 2.1022405 -1.252946 0.8518558 0.7044712 -0.010473 3.1680644 0.3932631 0.2411185 2.1006751 0.0607689 0.1855552 0.6637383 3.281015 0.3133887 6.2354486 6.2768565
 6785 1.6807292 0.2745310 1.3609181 3.7692416 0.2638540 0.2666826 2.8183769 0.2104194 0.9946050 -0.147045 2.3251180 0.2029276 0.5845042 2.1475296 0.2316928 0.3689283 2.6554464 0.3190718 1.4222582 -0.574698 3.0265720 0.3421669 4.4675826 4.3199556
 6790 1.5018209 0.3868813 0.0175482 5.7352558 0.6279691 0.1691835 3.2927964 -0.017955 -0.055748 1.1659642 0.4935764 1.2535168 -0.781782 1.7054173 0.4486002 0.0556025 3.0026552 -0.368097 -1.230638 2.3408546 0.2419346 0.4901022 5.3702457 5.1169524
 6804 0.5288662 0.3971799 1.2141017 0.2930919 0.3191847 0.1795879 1.9033484 -0.044610 -0.145636 0.7381420 0.2309277 0.6210949 0.1528623 2.1918907 0.0715805 0.0784165 2.1216269 -0.025871 -0.187128 0.7796340 0.5180557 0.3037793 0.0976199 6.1810397
 6738 0.7370690 0.6164881 -0.475083 3.2380552 0.2602080 0.1804904 2.2637933 0.0654482 0.2829520 0.2544667 1.5725945 0.3649973 -1.513531 1.4448766 0.4675853 0.3850905 1.9463733 0.2207900 0.5562290 -0.018810 1.9989547 0.4823637 4.1361475 3.8439321
 6798 1.1547968 0.3864255 0.4089644 3.3075174 0.2323781 0.2397636 2.5077276 0.1710968 0.8196353 -0.056543 0.6671885 0.2563533 -1.414194 0.8558409 0.2161512 0.1385244 2.6191416 0.0536678 0.2977986 0.4652931 2.1820245 0.1524395 3.6394764 3.7362565
 6797 0.8892457 0.3512453 0.1682498 4.7732571 0.1977037 0.2833282 1.9978025 0.1904826 0.8270615 -0.219515 1.6555413 0.4094276 -0.428228 3.5007689 0.2146731 0.5274825 1.7146631 0.4175044 1.4051634 -0.797617 4.1066237 0.3318414 5.7634566 5.3654988
 6806 1.2006013 0.9525055 -0.768805 3.5406947 0.7686095 0.3018888 1.4961666 -0.186626 -0.295956 0.7571397 0.2999339 0.1545966 0.4724001 0.5269321 0.0812729 0.0754178 2.3507137 -0.007801 -0.060667 0.5218508 3.5256367 0.6880778 3.5528947 3.5786807
 6830 0.5824662 0.4244986 0.5690672 1.2961437 0.1926787 0.2516850 1.7601467 0.1223206 0.5037802 0.0115787 0.5015254 1.0831541 -0.940548 4.0407591 0.3547098 0.2167102 1.6073418 -0.100011 -0.265004 0.7803635 3.6424128 0.1920520 1.0381872 1.0248395
 6833 0.2615561 0.8347282 0.8587954 6.1784943 0.1936847 0.0798609 2.1600771 -0.144382 -0.691662 1.5165517 0.2245347 1.1283241 1.3111667 3.5202374 0.1387376 0.0685572 2.233041 -0.101406 -0.600641 1.4255310 5.4400865 0.0957884 0.0962576 0.1147305
 6827 1.1252235 0.3826046 -0.146137 4.6495820 0.3849313 0.1968212 2.7539754 0.0808289 0.3120699 0.6525220 0.2721255 1.9584457 -1.123693 3.3279122 0.2258495 0.0475994 2.4551629 -0.384066 -1.579835 2.5444278 4.1885361 0.4919857 5.2362791 6.0511078
 6800 0.9760905 0.2296205 0.5118692 4.8982515 0.1254969 0.1518427 2.4661695 0.1006094 0.6729294 -0.609860 0.3832230 1.0828991 -1.474852 1.6327887 0.3107779 0.0596150 2.0235567 -0.364433 -1.164844 1.2279143 1.5497254 0.1868868 4.8099858 4.7913053
 6834 1.0247387 0.1957370 -0.932765 5.1778253 0.1073950 0.1872116 2.5238667 0.1433470 0.9769250 -0.624803 1.3444024 0.1535629 0.5626418 5.8191300 0.4149473 0.2456116 2.2996962 0.1009969 0.3177337 0.0343880 5.6915875 0.5051080 2.8704562 2.9496791
 6849 0.2385121 0.9099513 -0.280728 0.1410793 0.1777669 0.0599349 2.1883385 -0.194385 -0.946387 1.4578430 0.4322656 0.9311454 1.4516940 1.6957943 0.3133737 0.1086227 2.1108548 -0.162431 -0.570856 1.0823118 1.1837335 0.3627614 5.3572771 5.6448969
 6844 0.4789721 0.1232757 0.6062181 5.9319676 0.1486037 0.1643640 2.1159114 0.0748090 0.4179096 0.3694793 1.2648407 0.2372468 -1.529153 0.9041865 0.0491033 0.4340425 1.8578541 0.3539776 1.7547383 -0.967349 6.2095419 0.1703560 5.5952865 5.8088337
 6836 0.2077277 0.9059629 -0.066128 1.6350148 0.1201686 0.0298929 3.2807057 -0.111246 -0.933306 2.0255646 0.3538810 0.1872212 1.2480008 2.9074299 0.0309952 0.0509251 3.4150327 0.0098400 0.1221551 0.9701033 1.8602836 0.1326313 1.3743241 1.4847008
 6840 1.0012831 0.1477584 0.1804662 5.4653999 0.1342358 0.2639390 2.2952453 0.2059705 1.1432842 -0.271898 0.2384745 0.4354660 -0.161318 3.8251571 0.0495435 0.0628620 2.5000307 -0.014396 -0.128419 0.9998055 5.1041186 0.1398242 5.8100651 0.1313462
 6853 0.5677667 0.3423507 -1.418105 6.0571915 0.2542144 0.1062499 2.8102997 -0.006614 -0.035482 0.9865939 0.5552937 1.2361907 1.3552041 2.4220408 0.4853744 0.1039158 2.2905094 -0.326347 -0.885211 1.8363227 1.9904371 0.2879014 5.7318385 5.7293388
 6841 2.1807951 0.2752498 -1.367366 5.8853404 0.1386704 0.7231323 1.3844789 0.5894075 1.9170215 -1.494820 0.2193282 2.4399022 0.1963179 4.4130134 0.1138792 0.0727273 1.5493671 -0.491325 -1.827542 2.2497441 5.2378881 0.1878914 0.3288698 1.1486817
 6847 0.3047695 0.7888773 1.3414630 6.2434152 0.2264638 0.0454356 2.2885815 -0.266238 -1.134495 1.2225983 1.5019642 0.3821275 -1.489293 3.6681486 0.2895271 0.2239156 2.3887708 0.1348699 0.5554698 -0.467366 4.5581381 0.1563658 0.2789409 0.0739257
 6861 1.0136025 0.8413297 0.4470959 3.1937418 0.4808666 0.3949811 1.5366044 0.1183344 0.2492631 0.2745999 1.2555044 0.2445338 -1.028900 0.6809768 0.4758863 0.4892455 1.4763544 0.2419088 0.4988692 0.0249938 1.9533650 0.2959224 3.5064630 3.4718304
 6850 1.2147679 0.2536777 1.0071568 0.2323686 0.3673984 0.1376678 3.5537186 0.0495203 0.2481310 0.8449336 1.8032636 0.0325439 -1.117851 5.7123143 0.1043049 0.2043611 3.5560461 0.1826976 1.4814074 -0.388342 0.0633414 0.4461849 0.4815417 0.3897567
 6851 1.2834777 0.5345156 -1.062547 3.8136959 0.4886433 0.2960948 2.2425475 0.1272419 0.3486446 0.6253876 0.5906104 0.9190470 -0.584112 0.8736453 0.4893928 0.1362522 2.128034 -0.258316 -0.669942 1.6439745 2.3360921 0.0983944 3.9145445 3.9518988
 6863 1.9966181 0.2409376 1.3488865 2.7412327 0.1956954 0.3981429 2.4005344 0.3418258 1.5122509 -0.527204 0.2221760 0.7657060 -0.778314 0.7534896 0.1319032 0.0443038 2.7807705 -0.102630 -0.741271 1.7263186 2.0381018 0.1865145 3.1921061 3.7545258
 6882 1.4345275 0.6672622 -1.520295 4.0205588 0.5849447 0.5454172 1.3828350 0.2522668 0.4442278 0.1665982 0.2183217 0.8298637 -0.480980 1.2964406 0.1286633 0.0830074 1.9641317 -0.096343 -0.530084 1.1409109 3.9093918 0.4702340 4.0946756 4.2678493
 6891 5.4821744 0.2085925 -0.683727 2.9957153 0.5520598 0.9295212 1.1193419 0.8188397 1.6036495 -0.452057 0.4072184 0.8902583 -1.222772 5.7176795 0.3177843 0.0690452 2.8286344 -0.177814 -0.770989 1.9225814 3.4549194 0.2921093 2.8431918 2.6230839
 6868 1.0349183 0.6098571 0.7157547 3.7055899 0.5311474 0.1162580 3.1725589 -0.104738 -0.355504 1.0772858 0.2704266 0.7076313 -1.359331 1.4826162 0.1511408 0.0303785 3.5180376 -0.100300 -0.829525 1.5513064 3.4387441 0.4555398 3.8961002 4.1859651
 6856 0.5179572 0.9735581 1.2032569 4.6985053 0.4084621 0.1316573 2.1663412 -0.188596 -0.564143 1.5319627 1.3409882 0.5429502 -0.744853 2.4134766 0.5118955 0.3408602 2.0768679 0.1569043 0.3922729 0.5755465 3.3146275 0.3936432 5.1780506 4.9693808
 6899 0.2223450 1.9027617 -0.164545 2.3375702 0.1690010 0.0362942 2.4611322 -0.346848 -1.631498 2.1913909 1.7702369 0.2858814 0.5494829 2.8449125 0.2119492 0.2889623 2.6250526 0.2372653 1.1679642 -0.608072 2.6204615 0.3689162 0.6102545 2.2490504
 6885 0.3236680 0.8242952 0.2997679 5.8961310 0.2649148 0.1327705 1.7051390 -0.198861 -0.651401 1.2105090 0.2489975 0.8427307 -1.560400 4.2475571 0.1230447 0.1021403 1.9069923 -0.044738 -0.250234 0.8093417 5.4482843 0.2832921 0.0332477 0.1347489
 6906 0.3642288 1.5238131 0.9564622 6.1517050 0.3350302 0.0750368 2.1495875 -0.433407 -1.352033 2.4372167 2.8210732 0.4434403 1.2691105 3.4002127 0.8535484 0.5811853 1.7332424 0.3530708 0.5829020 0.5022810 3.6303943 0.5584167 0.1495446 6.2473221
 6907 2.6739723 0.0338059 -0.624886 0.3500449 0.2347310 0.2765055 3.0513370 0.2367878 1.2269003 -0.897928 1.9566996 0.1659514 0.6379180 5.7210633 0.4242411 0.2023350 3.0756219 0.1052933 0.4120784 -0.083106 6.0369883 0.5974733 1.9949777 2.1770304
 6914 0.7349818 0.9592443 -0.621902 4.6434562 0.5851815 0.1184371 2.4439096 -0.292685 -0.741352 1.7030056 0.3653270 1.2288671 -0.434537 1.5606872 0.3179020 0.0588698 2.7120176 -0.269131 -1.073797 2.0354502 4.5737879 0.2684806 4.6641607 4.6741747
 6903 0.3908301 0.3995174 0.7953580 5.5343214 0.1874070 0.0870250 2.4541082 -0.038332 -0.219765 0.7668445 0.2554582 1.3165963 1.3144558 2.4955238 0.1934452 0.0568821 2.3243278 -0.193801 -0.948462 1.4955413 3.7159646 0.0204744 5.5865348 5.5972711
 6910 0.4793670 0.1915770 -0.403688 0.5300473 0.1726654 0.1855454 1.8926510 0.0674060 0.3186900 0.2011671 0.2365672 0.4592214 -1.244936 0.4642435 0.1292652 0.0915665 1.9235745 -0.073432 -0.401220 0.9210782 0.5018767 0.3017707 0.7222422 3.4798529
